Ensembl.Gene.ID	Chimpanzee.Ensembl.Gene.ID	Gibbon.Ensembl.Gene.ID	Gorilla.Ensembl.Gene.ID	Marmoset.Ensembl.Gene.ID	Olive.baboon.Ensembl.Gene.ID	Orangutan.Ensembl.Gene.ID	Vervet.AGM.Ensembl.Gene.ID	Macaque.Ensembl.Gene.ID
ENSG00000197768	ENSPTRG00000024223	ENSNLEG00000009181	ENSGGOG00000001893	ENSCJAG00000013136	ENSPANG00000026340	ENSPPYG00000019824	ENSCSAG00000016626	ENSMMUG00000032151
ENSG00000197771	ENSPTRG00000003000	ENSNLEG00000016770	ENSGGOG00000006006	ENSCJAG00000020390	ENSPANG00000020524	ENSPPYG00000002707	ENSCSAG00000004719	ENSMMUG00000009559
ENSG00000197776	ENSPTRG00000006320	ENSNLEG00000012044	ENSGGOG00000005642	ENSCJAG00000006013	ENSPANG00000017514	ENSPPYG00000005792	ENSCSAG00000015240	ENSMMUG00000003914
ENSG00000197779	ENSPTRG00000023331	ENSNLEG00000003479	ENSGGOG00000010830	ENSCJAG00000015620	ENSPANG00000008099	ENSPPYG00000020302	ENSCSAG00000013582	ENSMMUG00000014066
ENSG00000197798	ENSPTRG00000023950	ENSNLEG00000007466	ENSGGOG00000016504	ENSCJAG00000008701	ENSPANG00000011813	ENSPPYG00000004044	ENSCSAG00000002272	ENSMMUG00000007935
ENSG00000197816	ENSPTRG00000021162	ENSNLEG00000016862	ENSGGOG00000012429	ENSCJAG00000010698	ENSPANG00000025586	ENSPPYG00000019422	ENSCSAG00000010888	ENSMMUG00000012266
ENSG00000197818	ENSPTRG00000023101	ENSNLEG00000006976	ENSGGOG00000001956	ENSCJAG00000000466	ENSPANG00000014247	ENSPPYG00000011119	ENSCSAG00000015029	ENSMMUG00000002715
ENSG00000197822	ENSPTRG00000016952	ENSNLEG00000004262	ENSGGOG00000011076	ENSCJAG00000016225	ENSPANG00000025612	ENSPPYG00000015530	ENSCSAG00000015720	ENSMMUG00000006216
ENSG00000197852	ENSPTRG00000001104	ENSNLEG00000004037	ENSGGOG00000027861	ENSCJAG00000013425	ENSPANG00000005229	ENSPPYG00000001027	ENSCSAG00000001581	ENSMMUG00000014488
ENSG00000197858	ENSPTRG00000020678	ENSNLEG00000010455	ENSGGOG00000010491	ENSCJAG00000021455	ENSPANG00000023280	ENSPPYG00000018960	ENSCSAG00000008794	ENSMMUG00000007161
ENSG00000197859	ENSPTRG00000022572	ENSNLEG00000007761	ENSGGOG00000011127	ENSCJAG00000009961	ENSPANG00000026046	ENSPPYG00000019740	ENSCSAG00000015458	ENSMMUG00000017203
ENSG00000197860	ENSPTRG00000022683	ENSNLEG00000003608	ENSGGOG00000023754	ENSCJAG00000015847	ENSPANG00000018405	ENSPPYG00000015512	ENSCSAG00000015931	ENSMMUG00000016521
ENSG00000197872	ENSPTRG00000011673	ENSNLEG00000001413	ENSGGOG00000001230	ENSCJAG00000007231	ENSPANG00000008636	ENSPPYG00000012634	ENSCSAG00000007902	ENSMMUG00000020385
ENSG00000197879	ENSPTRG00000008524	ENSNLEG00000000738	ENSGGOG00000009040	ENSCJAG00000002077	ENSPANG00000024601	ENSPPYG00000007771	ENSCSAG00000014058	ENSMMUG00000002371
ENSG00000197885	ENSPTRG00000014694	ENSNLEG00000003576	ENSGGOG00000013354	ENSCJAG00000003797	ENSPANG00000005603	ENSPPYG00000014066	ENSCSAG00000009767	ENSMMUG00000006352
ENSG00000197889	ENSPTRG00000022785	ENSNLEG00000012088	ENSGGOG00000016943	ENSCJAG00000009257	ENSPANG00000023279	ENSPPYG00000002108	ENSCSAG00000012937	ENSMMUG00000017178
ENSG00000197891	ENSPTRG00000003841	ENSNLEG00000005070	ENSGGOG00000003591	ENSCJAG00000002977	ENSPANG00000009833	ENSPPYG00000003102	ENSCSAG00000007232	ENSMMUG00000022594
ENSG00000197892	ENSPTRG00000023437	ENSNLEG00000016716	ENSGGOG00000000863	ENSCJAG00000015694	ENSPANG00000020594	ENSPPYG00000018481	ENSCSAG00000015877	ENSMMUG00000023565
ENSG00000197893	ENSPTRG00000002951	ENSNLEG00000015967	ENSGGOG00000002299	ENSCJAG00000019017	ENSPANG00000020790	ENSPPYG00000002663	ENSCSAG00000005102	ENSMMUG00000001208
ENSG00000197901	ENSPTRG00000023694	ENSNLEG00000004394	ENSGGOG00000003915	ENSCJAG00000018534	ENSPANG00000013726	ENSPPYG00000003138	ENSCSAG00000006803	ENSMMUG00000016227
ENSG00000197905	ENSPTRG00000004538	ENSNLEG00000002771	ENSGGOG00000006216	ENSCJAG00000023239	ENSPANG00000006242	ENSPPYG00000004156	ENSCSAG00000011241	ENSMMUG00000011299
ENSG00000197930	ENSPTRG00000006350	ENSNLEG00000012486	ENSGGOG00000012930	ENSCJAG00000007097	ENSPANG00000008287	ENSPPYG00000005819	ENSCSAG00000015035	ENSMMUG00000029350
ENSG00000197935	ENSPTRG00000017885	ENSNLEG00000004619	ENSGGOG00000026070	ENSCJAG00000012397	ENSPANG00000022432	ENSPPYG00000016380	ENSCSAG00000008062	ENSMMUG00000006510
ENSG00000197943	ENSPTRG00000008395	ENSNLEG00000010678	ENSGGOG00000017132	ENSCJAG00000016515	ENSPANG00000021730	ENSPPYG00000007589	ENSCSAG00000003427	ENSMMUG00000005334
ENSG00000197948	ENSPTRG00000023689	ENSNLEG00000009642	ENSGGOG00000016391	ENSCJAG00000018093	ENSPANG00000012206	ENSPPYG00000015891	ENSCSAG00000012453	ENSMMUG00000012593
ENSG00000197953	ENSPTRG00000022993	ENSNLEG00000003525	ENSGGOG00000008913	ENSCJAG00000001095	ENSPANG00000009179	ENSPPYG00000014217	ENSCSAG00000011925	ENSMMUG00000018774
ENSG00000197956	ENSPTRG00000001351	ENSNLEG00000010399	ENSGGOG00000007245	ENSCJAG00000009092	ENSPANG00000022419	ENSPPYG00000000810	ENSCSAG00000001851	ENSMMUG00000008917
ENSG00000197959	ENSPTRG00000001684	ENSNLEG00000015220	ENSGGOG00000008692	ENSCJAG00000009550	ENSPANG00000017309	ENSPPYG00000000507	ENSCSAG00000011661	ENSMMUG00000007273
ENSG00000197961	ENSPTRG00000022881	ENSNLEG00000011988	ENSGGOG00000009959	ENSCJAG00000006139	ENSPANG00000009517	ENSPPYG00000009530	ENSCSAG00000007662	ENSMMUG00000005695
ENSG00000197965	ENSPTRG00000024131	ENSNLEG00000014817	ENSGGOG00000002891	ENSCJAG00000017016	ENSPANG00000018323	ENSPPYG00000000548	ENSCSAG00000010949	ENSMMUG00000009184
ENSG00000197969	ENSPTRG00000021041	ENSNLEG00000002199	ENSGGOG00000022591	ENSCJAG00000003147	ENSPANG00000024938	ENSPPYG00000019309	ENSCSAG00000007781	ENSMMUG00000019754
ENSG00000197971	ENSPTRG00000010124	ENSNLEG00000009336	ENSGGOG00000009590	ENSCJAG00000008010	ENSPANG00000023229	ENSPPYG00000009251	ENSCSAG00000018242	ENSMMUG00000011333
ENSG00000197977	ENSPTRG00000023849	ENSNLEG00000000669	ENSGGOG00000007449	ENSCJAG00000005040	ENSPANG00000015106	ENSPPYG00000016230	ENSCSAG00000007481	ENSMMUG00000013908
ENSG00000197992	ENSPTRG00000022678	ENSNLEG00000003108	ENSGGOG00000000198	ENSCJAG00000021677	ENSPANG00000010281	ENSPPYG00000004264	ENSCSAG00000009186	ENSMMUG00000005833
ENSG00000197993	ENSPTRG00000024026	ENSNLEG00000002907	ENSGGOG00000007998	ENSCJAG00000009471	ENSPANG00000021000	ENSPPYG00000018107	ENSCSAG00000007359	ENSMMUG00000006571
ENSG00000198000	ENSPTRG00000021109	ENSNLEG00000016357	ENSGGOG00000025612	ENSCJAG00000020481	ENSPANG00000024725	ENSPPYG00000019375	ENSCSAG00000007235	ENSMMUG00000004629
ENSG00000198001	ENSPTRG00000004845	ENSNLEG00000017933	ENSGGOG00000008989	ENSCJAG00000013388	ENSPANG00000015787	ENSPPYG00000004427	ENSCSAG00000006810	ENSMMUG00000000204
ENSG00000198003	ENSPTRG00000010504	ENSNLEG00000012547	ENSGGOG00000008619	ENSCJAG00000005617	ENSPANG00000002673	ENSPPYG00000009581	ENSCSAG00000006766	ENSMMUG00000016505
ENSG00000198010	ENSPTRG00000023452	ENSNLEG00000014860	ENSGGOG00000007585	ENSCJAG00000004541	ENSPANG00000008566	ENSPPYG00000018305	ENSCSAG00000017056	ENSMMUG00000009466
ENSG00000198018	ENSPTRG00000002832	ENSNLEG00000014604	ENSGGOG00000014030	ENSCJAG00000017079	ENSPANG00000021258	ENSPPYG00000002555	ENSCSAG00000005714	ENSMMUG00000023761
ENSG00000198026	ENSPTRG00000023353	ENSNLEG00000006862	ENSGGOG00000013550	ENSCJAG00000017215	ENSPANG00000019639	ENSPPYG00000011082	ENSCSAG00000014693	ENSMMUG00000013702
ENSG00000198028	ENSPTRG00000010442	ENSNLEG00000011981	ENSGGOG00000004579	ENSCJAG00000006154	ENSPANG00000008465	ENSPPYG00000009528	ENSCSAG00000007675	ENSMMUG00000021154
ENSG00000198046	ENSPTRG00000011536	ENSNLEG00000010835	ENSGGOG00000000337	ENSCJAG00000020292	ENSPANG00000004117	ENSPPYG00000010448	ENSCSAG00000001668	ENSMMUG00000003256
ENSG00000198049	ENSPTRG00000023708	ENSNLEG00000000448	ENSGGOG00000013058	ENSCJAG00000018758	ENSPANG00000022549	ENSPPYG00000000292	ENSCSAG00000014889	ENSMMUG00000002255
ENSG00000198056	ENSPTRG00000022987	ENSNLEG00000017443	ENSGGOG00000013577	ENSCJAG00000010662	ENSPANG00000015331	ENSPPYG00000004672	ENSCSAG00000005015	ENSMMUG00000004522
ENSG00000198060	ENSPTRG00000024274	ENSNLEG00000012617	ENSGGOG00000009767	ENSCJAG00000008509	ENSPANG00000021562	ENSPPYG00000002482	ENSCSAG00000006574	ENSMMUG00000004816
ENSG00000198081	ENSPTRG00000029352	ENSNLEG00000006918	ENSGGOG00000024397	ENSCJAG00000037461	ENSPANG00000003128	ENSPPYG00000009025	ENSCSAG00000017588	ENSMMUG00000022005
ENSG00000198087	ENSPTRG00000018244	ENSNLEG00000004259	ENSGGOG00000009343	ENSCJAG00000011867	ENSPANG00000026002	ENSPPYG00000016677	ENSCSAG00000012642	ENSMMUG00000017952
ENSG00000198088	ENSPTRG00000023739	ENSNLEG00000013865	ENSGGOG00000034932	ENSCJAG00000007942	ENSPANG00000022676	ENSPPYG00000020610	ENSCSAG00000009139	ENSMMUG00000012711
ENSG00000198092	ENSPTRG00000022832	ENSNLEG00000009193	ENSGGOG00000001247	ENSCJAG00000009889	ENSPANG00000019727	ENSPPYG00000014728	ENSCSAG00000005238	ENSMMUG00000020312
ENSG00000198099	ENSPTRG00000024240	ENSNLEG00000013918	ENSGGOG00000025893	ENSCJAG00000007244	ENSPANG00000010072	ENSPPYG00000014947	ENSCSAG00000004116	ENSMMUG00000011059
ENSG00000198104	ENSPTRG00000030060	ENSNLEG00000018399	ENSGGOG00000013543	ENSCJAG00000037545	ENSPANG00000006337	ENSPPYG00000010635	ENSCSAG00000019391	ENSMMUG00000000772
ENSG00000198105	ENSPTRG00000002429	ENSNLEG00000008682	ENSGGOG00000016885	ENSCJAG00000000788	ENSPANG00000022741	ENSPPYG00000002202	ENSCSAG00000011166	ENSMMUG00000010741
ENSG00000198125	ENSPTRG00000023553	ENSNLEG00000014375	ENSGGOG00000011478	ENSCJAG00000000506	ENSPANG00000024583	ENSPPYG00000012049	ENSCSAG00000008174	ENSMMUG00000005034
ENSG00000198130	ENSPTRG00000012741	ENSNLEG00000006646	ENSGGOG00000004988	ENSCJAG00000005679	ENSPANG00000005726	ENSPPYG00000013021	ENSCSAG00000012264	ENSMMUG00000007283
ENSG00000198133	ENSPTRG00000030714	ENSNLEG00000000699	ENSGGOG00000024686	ENSCJAG00000015358	ENSPANG00000005728	ENSPPYG00000005923	ENSCSAG00000019569	ENSMMUG00000001885
ENSG00000198157	ENSPTRG00000022527	ENSNLEG00000002455	ENSGGOG00000016479	ENSCJAG00000003573	ENSPANG00000010669	ENSPPYG00000020508	ENSCSAG00000010621	ENSMMUG00000001687
ENSG00000198160	ENSPTRG00000000837	ENSNLEG00000015283	ENSGGOG00000008663	ENSCJAG00000017276	ENSPANG00000022218	ENSPPYG00000001261	ENSCSAG00000001360	ENSMMUG00000000643
ENSG00000198162	ENSPTRG00000024134	ENSNLEG00000005272	ENSGGOG00000014278	ENSCJAG00000005860	ENSPANG00000012472	ENSPPYG00000000973	ENSCSAG00000001702	ENSMMUG00000021685
ENSG00000198168	ENSPTRG00000024164	ENSNLEG00000017839	ENSGGOG00000015542	ENSCJAG00000006372	ENSPANG00000009253	ENSPPYG00000003414	ENSCSAG00000005177	ENSMMUG00000020820
ENSG00000198171	ENSPTRG00000022696	ENSNLEG00000007583	ENSGGOG00000008733	ENSCJAG00000021106	ENSPANG00000018779	ENSPPYG00000010823	ENSCSAG00000013287	ENSMMUG00000010027
ENSG00000198176	ENSPTRG00000042403	ENSNLEG00000000849	ENSGGOG00000004908	ENSCJAG00000006950	ENSPANG00000007195	ENSPPYG00000025889	ENSCSAG00000017427	ENSMMUG00000007423
ENSG00000198182	ENSPTRG00000023903	ENSNLEG00000016974	ENSGGOG00000003736	ENSCJAG00000013419	ENSPANG00000020385	ENSPPYG00000009921	ENSCSAG00000004150	ENSMMUG00000001930
ENSG00000198183	ENSPTRG00000013395	ENSNLEG00000009915	ENSGGOG00000027809	ENSCJAG00000018547	ENSPANG00000024267	ENSPPYG00000010918	ENSCSAG00000012315	ENSMMUG00000008925
ENSG00000198189	ENSPTRG00000022658	ENSNLEG00000009506	ENSGGOG00000014710	ENSCJAG00000006150	ENSPANG00000011210	ENSPPYG00000014913	ENSCSAG00000004327	ENSMMUG00000019041
ENSG00000198203	ENSPTRG00000024324	ENSNLEG00000010883	ENSGGOG00000006731	ENSCJAG00000020217	ENSPANG00000009850	ENSPPYG00000012134	ENSCSAG00000017035	ENSMMUG00000003696
ENSG00000198208	ENSPTRG00000024146	ENSNLEG00000016363	ENSGGOG00000011607	ENSCJAG00000020566	ENSPANG00000016739	ENSPPYG00000005994	ENSCSAG00000012263	ENSMMUG00000004263
ENSG00000198216	ENSPTRG00000001749	ENSNLEG00000018004	ENSGGOG00000011090	ENSCJAG00000004426	ENSPANG00000008917	ENSPPYG00000000442	ENSCSAG00000012479	ENSMMUG00000014498
ENSG00000198218	ENSPTRG00000023070	ENSNLEG00000006752	ENSGGOG00000013251	ENSCJAG00000003440	ENSPANG00000015576	ENSPPYG00000013883	ENSCSAG00000015224	ENSMMUG00000005660
ENSG00000198231	ENSPTRG00000009523	ENSNLEG00000004248	ENSGGOG00000006779	ENSCJAG00000019649	ENSPANG00000020990	ENSPPYG00000008531	ENSCSAG00000003914	ENSMMUG00000016762
ENSG00000198246	ENSPTRG00000023469	ENSNLEG00000016293	ENSGGOG00000000803	ENSCJAG00000007048	ENSPANG00000022277	ENSPPYG00000002361	ENSCSAG00000008424	ENSMMUG00000006433
ENSG00000198252	ENSPTRG00000023938	ENSNLEG00000012587	ENSGGOG00000001822	ENSCJAG00000007152	ENSPANG00000017508	ENSPPYG00000005821	ENSCSAG00000014983	ENSMMUG00000011570
ENSG00000198265	ENSPTRG00000009562	ENSNLEG00000000218	ENSGGOG00000012312	ENSCJAG00000032527	ENSPANG00000020569	ENSPPYG00000008564	ENSCSAG00000004152	ENSMMUG00000002959
ENSG00000198276	ENSPTRG00000013761	ENSNLEG00000010191	ENSGGOG00000002083	ENSCJAG00000010518	ENSPANG00000011184	ENSPPYG00000011253	ENSCSAG00000016674	ENSMMUG00000015551
ENSG00000198286	ENSPTRG00000018871	ENSNLEG00000010543	ENSGGOG00000000988	ENSCJAG00000018725	ENSPANG00000024771	ENSPPYG00000017323	ENSCSAG00000017626	ENSMMUG00000021650
ENSG00000198298	ENSPTRG00000024138	ENSNLEG00000015899	ENSGGOG00000008276	ENSCJAG00000016280	ENSPANG00000022662	ENSPPYG00000002215	ENSCSAG00000010928	ENSMMUG00000022436
ENSG00000198300	ENSPTRG00000023511	ENSNLEG00000027048	ENSGGOG00000005093	ENSCJAG00000010044	ENSPANG00000014916	ENSPPYG00000010455	ENSCSAG00000001662	ENSMMUG00000017852
ENSG00000198331	ENSPTRG00000028362	ENSNLEG00000007459	ENSGGOG00000015051	ENSCJAG00000008579	ENSPANG00000014695	ENSPPYG00000004040	ENSCSAG00000000583	ENSMMUG00000007622
ENSG00000198336	ENSPTRG00000024314	ENSNLEG00000004708	ENSGGOG00000009722	ENSCJAG00000019880	ENSPANG00000021171	ENSPPYG00000008947	ENSCSAG00000003813	ENSMMUG00000018600
ENSG00000198356	ENSPTRG00000010537	ENSNLEG00000010460	ENSGGOG00000005545	ENSCJAG00000005039	ENSPANG00000017713	ENSPPYG00000009604	ENSCSAG00000006585	ENSMMUG00000006275
ENSG00000198369	ENSPTRG00000011992	ENSNLEG00000009959	ENSGGOG00000007267	ENSCJAG00000006693	ENSPANG00000015698	ENSPPYG00000012358	ENSCSAG00000014788	ENSMMUG00000006012
ENSG00000198373	ENSPTRG00000008288	ENSNLEG00000005599	ENSGGOG00000004167	ENSCJAG00000015149	ENSPANG00000023569	ENSPPYG00000007510	ENSCSAG00000004163	ENSMMUG00000003339
ENSG00000198380	ENSPTRG00000024129	ENSNLEG00000010084	ENSGGOG00000005205	ENSCJAG00000019141	ENSPANG00000006255	ENSPPYG00000012340	ENSCSAG00000014984	ENSMMUG00000013797
ENSG00000198382	ENSPTRG00000004088	ENSNLEG00000016849	ENSGGOG00000002911	ENSCJAG00000015319	ENSPANG00000012471	ENSPPYG00000003695	ENSCSAG00000003902	ENSMMUG00000000187
ENSG00000198393	ENSPTRG00000023082	ENSNLEG00000012466	ENSGGOG00000004068	ENSCJAG00000013090	ENSPANG00000011322	ENSPPYG00000005151	ENSCSAG00000001819	ENSMMUG00000013868
ENSG00000198399	ENSPTRG00000011713	ENSNLEG00000000860	ENSGGOG00000007583	ENSCJAG00000007772	ENSPANG00000020766	ENSPPYG00000012599	ENSCSAG00000008453	ENSMMUG00000009408
ENSG00000198400	ENSPTRG00000001478	ENSNLEG00000012811	ENSGGOG00000013819	ENSCJAG00000006249	ENSPANG00000009056	ENSPPYG00000000698	ENSCSAG00000002215	ENSMMUG00000012424
ENSG00000198408	ENSPTRG00000002876	ENSNLEG00000014902	ENSGGOG00000002901	ENSCJAG00000017657	ENSPANG00000021048	ENSPPYG00000002590	ENSCSAG00000005507	ENSMMUG00000015775
ENSG00000198420	ENSPTRG00000019817	ENSNLEG00000003360	ENSGGOG00000028463	ENSCJAG00000009841	ENSPANG00000009650	ENSPPYG00000018126	ENSCSAG00000007120	ENSMMUG00000005136
ENSG00000198431	ENSPTRG00000005378	ENSNLEG00000006548	ENSGGOG00000012754	ENSCJAG00000014635	ENSPANG00000012060	ENSPPYG00000004893	ENSCSAG00000003004	ENSMMUG00000012091
ENSG00000198440	ENSPTRG00000023310	ENSNLEG00000010817	ENSGGOG00000014854	ENSCJAG00000020288	ENSPANG00000000399	ENSPPYG00000010447	ENSCSAG00000001669	ENSMMUG00000003257
ENSG00000198467	ENSPTRG00000024321	ENSNLEG00000004274	ENSGGOG00000024849	ENSCJAG00000022388	ENSPANG00000025431	ENSPPYG00000019089	ENSCSAG00000010498	ENSMMUG00000007075
ENSG00000198471	ENSPTRG00000023089	ENSNLEG00000006702	ENSGGOG00000003127	ENSCJAG00000014409	ENSPANG00000024520	ENSPPYG00000014394	ENSCSAG00000009160	ENSMMUG00000000851
ENSG00000198483	ENSPTRG00000022831	ENSNLEG00000005675	ENSGGOG00000015424	ENSCJAG00000002247	ENSPANG00000009057	ENSPPYG00000000933	ENSCSAG00000001771	ENSMMUG00000016732
ENSG00000198492	ENSPTRG00000000439	ENSNLEG00000009856	ENSGGOG00000024069	ENSCJAG00000009804	ENSPANG00000006550	ENSPPYG00000001634	ENSCSAG00000001018	ENSMMUG00000011391
ENSG00000198513	ENSPTRG00000023829	ENSNLEG00000012204	ENSGGOG00000005481	ENSCJAG00000006480	ENSPANG00000014239	ENSPPYG00000005804	ENSCSAG00000015138	ENSMMUG00000009577
ENSG00000198515	ENSPTRG00000016036	ENSNLEG00000017375	ENSGGOG00000013840	ENSCJAG00000018878	ENSPANG00000019103	ENSPPYG00000014712	ENSCSAG00000017161	ENSMMUG00000005764
ENSG00000198520	ENSPTRG00000022898	ENSNLEG00000014100	ENSGGOG00000001077	ENSCJAG00000004070	ENSPANG00000001766	ENSPPYG00000001428	ENSCSAG00000001201	ENSMMUG00000013341
ENSG00000198523	ENSPTRG00000033929	ENSNLEG00000013529	ENSGGOG00000006017	ENSCJAG00000004229	ENSPANG00000003332	ENSPPYG00000018685	ENSCSAG00000018971	ENSMMUG00000022188
ENSG00000198542	ENSPTRG00000024336	ENSNLEG00000007846	ENSGGOG00000006808	ENSCJAG00000021057	ENSPANG00000013396	ENSPPYG00000029597	ENSCSAG00000017486	ENSMMUG00000002873
ENSG00000198551	ENSPTRG00000017634	ENSNLEG00000012637	ENSGGOG00000017138	ENSCJAG00000038005	ENSPANG00000001633	ENSPPYG00000009586	ENSCSAG00000006719	ENSMMUG00000001715
ENSG00000198554	ENSPTRG00000006366	ENSNLEG00000012760	ENSGGOG00000007744	ENSCJAG00000018208	ENSPANG00000017506	ENSPPYG00000005834	ENSCSAG00000014757	ENSMMUG00000000302
ENSG00000198556	ENSPTRG00000023303	ENSNLEG00000011123	ENSGGOG00000022768	ENSCJAG00000015813	ENSPANG00000009920	ENSPPYG00000017380	ENSCSAG00000017796	ENSMMUG00000020139
ENSG00000198561	ENSPTRG00000003668	ENSNLEG00000012883	ENSGGOG00000015229	ENSCJAG00000008475	ENSPANG00000023742	ENSPPYG00000003262	ENSCSAG00000006009	ENSMMUG00000012366
ENSG00000198563	ENSPTRG00000032509	ENSNLEG00000006094	ENSGGOG00000005989	ENSCJAG00000003152	ENSPANG00000018609	ENSPPYG00000016433	ENSCSAG00000008517	ENSMMUG00000008839
ENSG00000198569	ENSPTRG00000023766	ENSNLEG00000009144	ENSGGOG00000001886	ENSCJAG00000013117	ENSPANG00000026343	ENSPPYG00000019821	ENSCSAG00000016602	ENSMMUG00000012165
ENSG00000198585	ENSPTRG00000041330	ENSNLEG00000002806	ENSGGOG00000003943	ENSCJAG00000003162	ENSPANG00000008321	ENSPPYG00000014100	ENSCSAG00000010505	ENSMMUG00000001154
ENSG00000198589	ENSPTRG00000023095	ENSNLEG00000005731	ENSGGOG00000014034	ENSCJAG00000002279	ENSPANG00000018911	ENSPPYG00000015116	ENSCSAG00000003355	ENSMMUG00000002212
ENSG00000198597	ENSPTRG00000010786	ENSNLEG00000007605	ENSGGOG00000013640	ENSCJAG00000018365	ENSPANG00000016643	ENSPPYG00000009811	ENSCSAG00000004832	ENSMMUG00000008645
ENSG00000198598	ENSPTRG00000005641	ENSNLEG00000008455	ENSGGOG00000007390	ENSCJAG00000003654	ENSPANG00000003977	ENSPPYG00000005130	ENSCSAG00000001883	ENSMMUG00000010331
ENSG00000198604	ENSPTRG00000006255	ENSNLEG00000003440	ENSGGOG00000008915	ENSCJAG00000006421	ENSPANG00000021332	ENSPPYG00000005738	ENSCSAG00000015625	ENSMMUG00000015074
ENSG00000198610	ENSPTRG00000023153	ENSNLEG00000011321	ENSGGOG00000009893	ENSCJAG00000020469	ENSPANG00000023448	ENSPPYG00000002053	ENSCSAG00000013867	ENSMMUG00000000958
ENSG00000198625	ENSPTRG00000001889	ENSNLEG00000014271	ENSGGOG00000012957	ENSCJAG00000016986	ENSPANG00000008555	ENSPPYG00000000315	ENSCSAG00000014561	ENSMMUG00000011236
ENSG00000198626	ENSPTRG00000002149	ENSNLEG00000003602	ENSGGOG00000012582	ENSCJAG00000017504	ENSPANG00000024680	ENSPPYG00000000079	ENSCSAG00000009677	ENSMMUG00000001060
ENSG00000198643	ENSPTRG00000022801	ENSNLEG00000007320	ENSGGOG00000015448	ENSCJAG00000019719	ENSPANG00000006375	ENSPPYG00000013756	ENSCSAG00000012100	ENSMMUG00000011947
ENSG00000198646	ENSPTRG00000013421	ENSNLEG00000010107	ENSGGOG00000009617	ENSCJAG00000018049	ENSPANG00000017422	ENSPPYG00000010941	ENSCSAG00000011982	ENSMMUG00000010715
ENSG00000198648	ENSPTRG00000012602	ENSNLEG00000003560	ENSGGOG00000004356	ENSCJAG00000006518	ENSPANG00000001119	ENSPPYG00000012903	ENSCSAG00000015336	ENSMMUG00000006215
ENSG00000198650	ENSPTRG00000008324	ENSNLEG00000005777	ENSGGOG00000004693	ENSCJAG00000014984	ENSPANG00000018042	ENSPPYG00000007528	ENSCSAG00000004275	ENSMMUG00000002018
ENSG00000198663	ENSPTRG00000024272	ENSNLEG00000010796	ENSGGOG00000013941	ENSCJAG00000009979	ENSPANG00000009718	ENSPPYG00000016555	ENSCSAG00000010357	ENSMMUG00000005004
ENSG00000198673	ENSPTRG00000005162	ENSNLEG00000017128	ENSGGOG00000004620	ENSCJAG00000006409	ENSPANG00000004848	ENSPPYG00000004716	ENSCSAG00000004540	ENSMMUG00000011579
ENSG00000198682	ENSPTRG00000023677	ENSNLEG00000012109	ENSGGOG00000005369	ENSCJAG00000005236	ENSPANG00000021893	ENSPPYG00000002450	ENSCSAG00000006937	ENSMMUG00000006411
ENSG00000198689	ENSPTRG00000022308	ENSNLEG00000002336	ENSGGOG00000006724	ENSCJAG00000004043	ENSPANG00000025401	ENSPPYG00000020759	ENSCSAG00000007621	ENSMMUG00000011271
ENSG00000198690	ENSPTRG00000006854	ENSNLEG00000007533	ENSGGOG00000001940	ENSCJAG00000017520	ENSPANG00000020031	ENSPPYG00000006288	ENSCSAG00000006754	ENSMMUG00000009426
ENSG00000198691	ENSPTRG00000023377	ENSNLEG00000010897	ENSGGOG00000008804	ENSCJAG00000017910	ENSPANG00000005744	ENSPPYG00000001142	ENSCSAG00000001482	ENSMMUG00000013858
ENSG00000198700	ENSPTRG00000023652	ENSNLEG00000018086	ENSGGOG00000006787	ENSCJAG00000005627	ENSPANG00000026214	ENSPPYG00000029377	ENSCSAG00000014031	ENSMMUG00000001916
ENSG00000198715	ENSPTRG00000001455	ENSNLEG00000012492	ENSGGOG00000014243	ENSCJAG00000005757	ENSPANG00000018021	ENSPPYG00000000721	ENSCSAG00000002123	ENSMMUG00000000092
ENSG00000198718	ENSPTRG00000023162	ENSNLEG00000004319	ENSGGOG00000034847	ENSCJAG00000016027	ENSPANG00000000618	ENSPPYG00000005775	ENSCSAG00000015341	ENSMMUG00000010860
ENSG00000198719	ENSPTRG00000018824	ENSNLEG00000000274	ENSGGOG00000005504	ENSCJAG00000020658	ENSPANG00000015697	ENSPPYG00000017189	ENSCSAG00000011815	ENSMMUG00000021144
ENSG00000198720	ENSPTRG00000023124	ENSNLEG00000003518	ENSGGOG00000000577	ENSCJAG00000013623	ENSPANG00000023185	ENSPPYG00000008126	ENSCSAG00000006932	ENSMMUG00000014409
ENSG00000198723	ENSPTRG00000010390	ENSNLEG00000000836	ENSGGOG00000007773	ENSCJAG00000008413	ENSPANG00000026429	ENSPPYG00000009475	ENSCSAG00000008787	ENSMMUG00000011387
ENSG00000198730	ENSPTRG00000023779	ENSNLEG00000017616	ENSGGOG00000011435	ENSCJAG00000010795	ENSPANG00000019132	ENSPPYG00000003486	ENSCSAG00000004587	ENSMMUG00000011438
ENSG00000198739	ENSPTRG00000002545	ENSNLEG00000012035	ENSGGOG00000026152	ENSCJAG00000019359	ENSPANG00000022079	ENSPPYG00000002405	ENSCSAG00000007477	ENSMMUG00000018766
